OT,LAT,LON,DEPTH,MAG,MAGTYPE,GT
2006/06/30T16:55:1.70,42.4434,-111.5388,11,4.2,mb,CH02
2006/07/14T17:06:1.23,42.4365,-111.5345,9,5.6,mb,CH01
2007/06/11T08:13:48.51,42.6239,-111.3579,10,2.7,ml,CH01
2007/08/31T02:19:14.31,42.6523,-111.5959,8,2.4,ml,CH01
2008/05/14T06:42:11.29,42.8194,-111.2144,10,2.7,ml,CH01
2008/07/22T09:32:51.78,42.8852,-111.2313,10,3.2,ml,CH01
2008/08/16T02:24:23.36,42.4788,-111.5616,8,2.8,ml,CH01
2010/01/01T04:13:44.89,42.6331,-111.0662,11,3,ml,CH01
2010/06/18T09:25:56.28,42.7494,-111.0988,7,3.3,ml,CH02
2010/06/28T05:31:29.03,42.5675,-111.401,8,3,ml,CH01
2011/08/06T19:58:9.65,42.9211,-111.1377,9,2.8,ml,CH01
2011/12/01T08:00:5.43,42.4718,-111.1823,7,,nomag,CH01
2013/03/01T07:50:22.28,42.5463,-111.0804,8,4.2,mb,CH01
2013/05/06T03:13:43.05,42.6274,-111.9503,11,4.6,mb,CH01
2016/05/07T18:42:46.63,42.5506,-111.6361,10,2.7,ml,CH01
2017/02/06T00:30:28.49,42.6911,-111.7278,6.1,3.4,ml,CH01
2017/09/02T23:55:28.77,42.6298,-111.4634,8.3,4,Mwr,CH01
2017/09/02T23:56:52.64,42.6399,-111.4589,8.7,5.3,Mww,CH01
2017/09/03T00:39:48.32,42.6236,-111.4956,8,4.2,Mwr,CH01
2017/09/03T02:29:23.61,42.6287,-111.5012,5.2,4.1,mb,CH01
2017/09/03T03:30:54.37,42.6353,-111.4899,8.3,3,ml,CH02
2017/09/03T04:11:52.96,42.6587,-111.4854,3.9,2.8,ml,CH02
2017/09/03T04:22:1.76,42.628,-111.4755,8.1,3.5,ml,CH01
2017/09/03T06:44:52.70,42.6539,-111.4764,8.5,4,Mwr,CH01
2017/09/03T11:23:21.95,42.6512,-111.4803,4.7,3.7,Mwr,CH01
2017/09/03T16:49:17.23,42.6271,-111.4683,7,4.7,Mww,CH01
2017/09/03T17:41:39.38,42.6327,-111.477,5.9,4.7,Mww,CH01
2017/09/03T21:10:16.88,42.66,-111.4687,11,3.4,Mwr,CH01
2017/09/04T03:08:36.68,42.5885,-111.4563,6.8,2.9,ml,CH01
2017/09/04T06:17:9.14,42.6096,-111.4722,3.8,4.5,Mwr,CH01
2017/09/04T19:04:57.81,42.6336,-111.4742,10.4,3.7,Mwr,CH01
2017/09/04T20:12:24.09,42.5909,-111.462,6.5,3.8,Mwr,CH01
2017/09/04T20:51:38.63,42.5798,-111.4474,6.6,3.6,Mwr,CH01
2017/09/04T22:15:46.17,42.5849,-111.4165,11.8,3.8,Mwr,CH01
2017/09/04T22:47:11.72,42.589,-111.4372,10,2.8,ml,CH01
2017/09/04T23:14:45.61,42.5724,-111.4546,6.8,3.8,Mwr,CH01
2017/09/05T00:34:41.24,42.5898,-111.4601,5.5,4.1,Mwr,CH01
2017/09/05T01:32:39.47,42.5812,-111.4459,7.5,4.2,Mwr,CH01
2017/09/05T08:13:14.99,42.5742,-111.4501,5.6,4.3,Mwr,CH01
2017/09/05T09:47:10.26,42.6193,-111.4699,8.1,3.5,Mwr,CH01
2017/09/05T10:02:2.07,42.5816,-111.4507,5.2,3.2,ml,CH01
2017/09/05T20:54:15.49,42.5827,-111.4469,6.9,4.3,Mwr,CH01
2017/09/05T21:23:18.56,42.5922,-111.452,3.2,4.3,Mwr,CH01
2017/09/05T23:00:16.66,42.5588,-111.4319,7,3.8,Mwr,CH01
2017/09/06T00:37:9.63,42.5695,-111.4339,7.3,2.7,ml,CH01
2017/09/06T02:22:10.35,42.5872,-111.4329,8,3.3,ml,CH01
2017/09/06T04:37:44.92,42.575,-111.4532,8.6,4.6,Mww,CH01
2017/09/06T07:51:7.98,42.5913,-111.4598,4.4,3.7,Mwr,CH01
2017/09/06T07:55:10.12,42.5885,-111.4582,2.5,4.2,Mwr,CH01
2017/09/06T08:26:30.70,42.5675,-111.4334,4.4,4.1,Mwr,CH01
2017/09/06T09:10:53.07,42.5949,-111.4605,3.7,3.7,Mwr,CH01
2017/09/07T12:13:38.27,42.5771,-111.4375,5.8,4.1,Mwr,CH01
2017/09/08T02:07:14.85,42.6177,-111.4686,9.6,3.7,Mwr,CH01
2017/09/09T00:18:38.80,42.5673,-111.4386,0.4,2.8,ml,CH01
2017/09/09T08:23:4.70,42.5541,-111.4177,8,4.1,Mwr,CH01
2017/09/09T08:27:21.07,42.5667,-111.4303,9.1,4,Mwr,CH01
2017/09/09T11:52:48.36,42.5639,-111.4452,7,3.9,Mwr,CH01
2017/09/10T09:47:10.53,42.5604,-111.4208,6.8,5.1,mb,CH01
2017/09/10T11:12:39.15,42.6,-111.4633,6.1,4.7,Mww,CH01
2017/09/10T19:05:13.60,42.5533,-111.4205,8.6,4.1,Mwr,CH01
2017/09/11T02:34:41.39,42.6524,-111.456,9.4,2.9,ml,CH01
2017/09/11T09:36:31.95,42.5406,-111.4258,6.7,4.3,Mwr,CH01
2017/09/11T12:34:30.28,42.5398,-111.4445,2.9,4.1,Mwr,CH01
2017/09/11T13:26:35.55,42.5326,-111.4284,6.7,4.7,Mww,CH01
2017/09/14T02:53:1.00,42.5293,-111.4173,8.9,3.4,ml,CH01
2017/09/16T05:20:56.53,42.5686,-111.4269,9.2,3.9,Mwr,CH01
2017/09/16T17:14:37.61,42.5788,-111.4339,8.9,2.9,ml,CH01
2017/09/18T04:49:9.50,42.6057,-111.4682,6.1,3.6,Mwr,CH01
2017/09/23T15:20:0.75,42.5408,-111.4414,7.4,3.8,Mwr,CH01
2017/09/30T18:54:42.64,42.6555,-111.4556,6.6,2.5,ml,CH01
2017/10/11T01:24:25.73,42.5507,-111.4207,12.5,4.1,Mwr,CH01
2017/10/16T01:35:34.46,42.5565,-111.4171,8.7,3.6,Mwr,CH01
2017/10/17T18:12:43.70,42.5515,-111.4277,12.2,2.7,ml,CH01
2017/11/03T10:43:15.31,42.5998,-111.4424,9.8,4,Mwr,CH01
2018/01/26T03:32:8.83,42.5573,-111.4427,9.9,4.4,Mwr,CH01
1993/02/18T13:28:19.02,44.4929,-114.7647,7,,nomag,CH02
1993/02/18T16:19:52.38,44.4713,-114.7455,8,,nomag,CH02
1993/11/10T14:54:25.21,44.4532,-114.759,12,,nomag,CH02
1999/05/06T12:07:41.70,44.4584,-114.7709,4,3.8,ml,CH02
2005/04/06T14:35:39.93,44.2658,-115.093,16,,nomag,CH02
2006/01/27T18:20:35.93,44.4093,-115.0456,4,,nomag,CH01
2007/05/06T20:07:0.95,44.4918,-115.6167,16,,nomag,CH01
2007/12/13T10:51:26.21,44.3746,-115.2368,15,,nomag,CH01
2008/01/24T12:17:35.71,44.4228,-114.7679,12,,nomag,CH01
2008/02/27T18:13:50.35,44.44,-114.6429,10,,nomag,CH01
2008/03/15T18:56:29.83,44.3761,-115.2337,14,,nomag,CH01
2008/04/30T20:46:43.98,44.3175,-114.949,13,,nomag,CH01
2008/06/23T04:07:47.31,44.3901,-114.7366,13,,nomag,CH01
2008/06/23T11:45:5.86,44.3807,-114.7276,11,,nomag,CH01
2008/06/24T03:49:57.85,44.3815,-114.7291,11,,nomag,CH01
2008/06/29T08:30:45.38,44.3791,-114.7322,12,,nomag,CH01
2008/06/29T11:01:57.67,44.384,-114.7274,11,,nomag,CH01
2008/06/29T11:53:12.52,44.3799,-114.7321,12,2.6,ml,CH01
2008/12/01T05:31:27.43,44.7102,-115.0224,11,,nomag,CH01
2008/12/01T07:23:32.09,44.7106,-115.0298,10,,nomag,CH01
2008/12/01T07:25:4.94,44.7125,-115.0207,11,,nomag,CH01
2008/12/02T04:39:29.02,44.7115,-115.0232,10,,nomag,CH01
2008/12/02T05:33:2.26,44.7138,-115.0178,11,,nomag,CH01
2009/02/21T06:49:57.38,44.4373,-114.6503,10,2.6,ml,CH01
2009/05/16T02:04:40.18,44.7026,-115.0229,11,,nomag,CH01
2009/05/16T20:16:35.64,44.7422,-115.3175,13,,nomag,CH01
2010/07/02T10:27:41.94,44.2916,-115.4823,4,3.2,ml,CH01
2010/08/21T14:54:48.57,44.3062,-115.4838,4,,nomag,CH01
2011/10/03T14:32:27.42,44.4296,-114.7533,12,2.8,ml,CH01
2015/05/09T06:33:41.10,44.3138,-114.8774,9,,nomag,CH01
2015/05/20T02:53:8.89,44.3144,-114.8685,11,,nomag,CH02
2017/10/15T14:13:56.80,44.3869,-115.3933,13,3,ml,CH02
2018/07/13T17:12:2.92,44.3046,-114.8916,11,2.5,ml,CH02
2018/07/13T17:24:54.80,44.289,-114.942,11,2.7,ml,CH02
2018/07/13T18:04:54.33,44.321,-114.9807,2,3.6,ml,CH01
2018/07/13T18:07:45.00,44.2766,-114.9802,6,2.7,ml,CH02
2018/10/05T11:34:11.22,44.3201,-114.9096,17,2.5,ml,CH03
2018/11/20T07:11:38.89,44.3077,-114.9661,4,3.1,ml,CH01
2019/05/09T00:13:5.21,44.5339,-115.0081,11,2.7,ml,CH02
2020/03/31T23:52:30.32,44.4353,-115.1897,12,6.5,Mww,CH02
2020/04/01T00:01:46.09,44.2993,-115.214,11,3.6,ml,CH02
2020/04/01T00:27:40.67,44.3149,-115.1995,7,4.8,mb,CH01
2020/04/01T00:49:50.86,44.4132,-115.2154,10,3.4,ml,CH02
2020/04/01T01:01:12.31,44.3701,-115.1817,10,3.1,ml,CH02
2020/04/01T01:03:2.64,44.2791,-115.2252,8,3.5,ml,CH02
2020/04/01T01:10:15.51,44.2518,-115.2527,10,3.2,ml,CH02
2020/04/01T01:13:34.22,44.3425,-115.1673,6,3.3,ml,CH02
2020/04/01T01:23:29.02,44.4599,-115.237,12,3.2,ml,CH02
2020/04/01T01:27:40.69,44.4286,-115.1051,12,3.1,ml,CH04
2020/04/01T01:44:21.33,44.3866,-115.2221,17,3.3,ml,CH03
2020/04/01T01:47:19.55,44.3073,-115.1226,8,3.4,ml,CH02
2020/04/01T01:51:10.82,44.3812,-115.1907,4,3.1,ml,CH01
2020/04/01T02:03:36.43,44.3745,-115.1916,6,2.9,ml,CH02
2020/04/01T02:05:14.94,44.3344,-115.2062,10,3.3,ml,CH03
2020/04/01T02:09:5.16,44.3406,-115.1881,4,4.4,Mwr,CH01
2020/04/01T02:21:58.02,44.321,-115.1524,6,3.6,ml,CH02
2020/04/01T02:23:26.19,44.3188,-115.1125,6,3.8,mb,CH01
2020/04/01T02:44:50.31,44.2937,-115.1933,8,3.4,ml,CH01
2020/04/01T02:50:9.19,44.3428,-115.1799,7,3.3,ml,CH01
2020/04/01T02:56:43.29,44.3438,-115.2577,14,3.3,ml,CH02
2020/04/01T03:21:10.85,44.3581,-115.1398,7,3.3,ml,CH01
2020/04/01T03:37:50.82,44.3642,-115.2188,7,3.4,ml,CH01
2020/04/01T04:07:52.60,44.3932,-115.2547,8,3.3,ml,CH02
2020/04/01T04:08:55.07,44.2857,-115.204,11,3.4,ml,CH01
2020/04/01T05:07:21.55,44.3794,-115.2003,9,3.8,Mwr,CH01
2020/04/01T05:50:54.34,44.3567,-115.2327,9,3.4,ml,CH02
2020/04/01T06:06:14.02,44.2696,-115.1774,5,3,ml,CH03
2020/04/01T06:31:57.31,44.3497,-115.2017,10,3.2,ml,CH02
2020/04/01T07:42:25.27,44.3467,-115.1583,7,3.2,ml,CH03
2020/04/01T08:48:2.94,44.3128,-115.168,7,3.4,ml,CH02
2020/04/01T09:49:32.48,44.3046,-115.0802,10,3.1,ml,CH01
2020/04/01T09:54:4.30,44.2929,-115.1316,10,2.6,ml,CH02
2020/04/01T10:33:40.57,44.3762,-115.2154,10,3.2,ml,CH01
2020/04/01T10:39:30.39,44.3746,-115.1913,14,3,ml,CH02
2020/04/01T10:57:37.08,44.261,-115.1866,9,3.8,ml,CH01
2020/04/01T11:08:17.29,44.2669,-115.1414,7,2.7,ml,CH02
2020/04/01T11:24:8.56,44.3775,-115.1949,9,2.5,ml,CH02
2020/04/01T11:38:52.95,44.3816,-115.1833,10,2.8,ml,CH02
2020/04/01T12:05:51.77,44.2967,-115.1402,5,2.9,ml,CH02
2020/04/01T12:17:51.72,44.2866,-115.1901,10,3,ml,CH02
2020/04/01T12:26:7.28,44.3735,-115.2484,12,2.9,ml,CH02
2020/04/01T12:30:28.05,44.2836,-115.1149,5,2.8,ml,CH02
2020/04/01T12:35:46.85,44.3078,-115.2513,8,3,ml,CH02
2020/04/01T12:46:19.84,44.3308,-115.0516,5,2.8,ml,CH02
2020/04/01T13:30:9.28,44.3649,-115.2249,11,4.1,mb,CH01
2020/04/01T17:17:41.24,44.3195,-115.1836,8,2.6,ml,CH02
2013/04/07T19:21:12.14,33.8715,-82.4707,7,,nomag,CH01
2013/04/26T05:13:40.07,33.7815,-82.3879,8,,nomag,CH01
2013/04/26T15:40:36.52,33.7985,-82.4075,8,,nomag,CH01
2013/04/27T04:44:19.16,33.7825,-82.3867,8,,nomag,CH01
2014/02/15T03:23:37.52,33.8137,-82.1135,8,4.5,mb,CH01
2014/02/16T20:23:35.09,33.817,-82.1055,9,3,Mwr,CH01
2005/08/10T22:08:20.05,36.9473,-104.8675,10,4.9,mb,CT02
2009/10/03T18:45:29.48,37.0344,-104.9659,11,4,mb,CH01
2010/01/18T08:41:5.59,36.8594,-104.8686,11,4,mb,CH01
2011/02/13T11:44:50.07,37.0112,-104.9846,10,3.6,ml,CH01
2011/05/09T23:28:51.12,37.0816,-104.7528,9,3.7,Mwr,CH02
2011/05/11T19:06:13.19,37.0725,-104.7594,11,3.8,Mwr,CH01
2011/08/22T13:52:32.27,37.0773,-104.756,11,2.9,ml,CH02
2011/08/22T23:30:17.12,37.0323,-104.7528,10,4.7,Mwr,CH01
2011/08/23T02:48:48.73,37.0357,-104.7411,11,3,ml,CH01
2011/08/23T05:46:15.73,37.0706,-104.7226,12,5.2,Mwr,CH01
2011/08/23T06:12:58.12,37.1099,-104.7217,11,2.6,ml,CH02
2011/08/23T06:56:55.66,37.1059,-104.7141,10,3.3,ml,CH01
2011/08/23T07:01:31.63,37.1152,-104.7238,10,3.1,ml,CH01
2011/08/23T07:17:56.18,37.1163,-104.7096,12,3.7,ml,CH01
2011/08/23T09:32:15.04,37.1162,-104.7167,9,2.6,ml,CH01
2011/08/23T09:37:54.36,37.0261,-104.7635,11,2.7,ml,CH01
2011/08/23T10:29:29.79,37.1305,-104.7124,8,2.5,ml,CH02
2011/08/23T12:03:47.92,37.0579,-104.7502,7,2.4,ml,CH01
2011/08/23T14:11:10.58,37.0561,-104.7502,12,3.8,mb,CH01
2011/08/24T05:07:48.34,37.0753,-104.7387,8.5,1.9,UNKNOWN,CH02
2011/08/24T07:15:51.40,37.0852,-104.7283,7.7,2.4,ml,CH01
2011/08/24T10:39:46.72,37.101,-104.7357,8.4,2.7,ml,CH01
2011/08/25T03:44:35.24,37.1021,-104.7352,7.2,2.7,UNKNOWN,CH01
2011/08/25T20:34:33.98,37.0822,-104.745,10.4,2.3,UNKNOWN,CH02
2011/08/28T19:25:0.38,37.1317,-104.7239,11.4,2.5,ml,CH03
2011/09/04T11:51:53.01,37.1198,-104.7566,4.4,2,ml,CH01
2011/09/05T00:03:3.53,36.9515,-104.8166,17.3,3,ml,CH02
2011/09/13T01:37:15.46,36.8869,-104.8639,12.4,3.1,ml,CH01
2011/09/13T02:59:9.89,36.9073,-104.8875,11.6,2.8,ml,CH01
2011/09/13T05:24:36.80,36.8963,-104.8673,16.1,3.5,ml,CH02
2011/09/13T05:46:35.43,36.8823,-104.849,13.3,2.5,ml,CH02
2011/09/13T13:13:36.25,36.8898,-104.8734,12.1,1.7,ml,CH02
2011/09/14T20:44:3.46,36.9065,-104.8736,8.6,1.7,ml,CH03
2011/09/16T14:51:49.61,36.889,-104.8555,16.5,3.6,mb,CH01
2011/10/09T05:44:49.61,37.0647,-104.9884,17.4,2.1,ml,CH02
2011/10/10T13:26:27.29,37.0967,-104.7256,10.4,2.5,ml,CH01
2011/10/15T14:51:29.56,37.1037,-104.752,9.7,2.8,ml,CH02
2011/11/22T14:20:0.68,37.0168,-104.9808,12.3,2.2,ml,CH02
2011/12/09T03:54:13.66,37.0859,-104.7259,11.5,2.9,ml,CH01
2011/12/11T05:35:57.79,36.8958,-104.8363,16.1,3.8,ml,CH02
2012/01/25T03:20:38.39,36.9248,-104.894,8,2.6,ml,CH03
2012/01/29T09:18:7.91,36.8978,-104.872,8,2.6,ml,CH02
2012/03/04T13:31:18.48,37.0724,-104.9318,16,2.8,ml,CH04
2012/03/06T13:10:19.55,36.9803,-104.9571,13,3.3,ml,CH01
2012/03/06T13:34:13.25,37.0966,-104.9732,3,,nomag,CH04
2012/03/29T15:56:16.45,37.0679,-104.9495,7,2.8,ml,CH03
2012/04/08T20:26:29.81,36.999,-104.9803,10,2.8,ml,CH02
2012/05/07T15:16:17.71,36.8691,-104.8404,14,2.5,ml,CH02
2012/05/11T15:39:51.59,36.8847,-104.8652,11,2.5,ml,CH03
2012/05/24T05:44:34.79,37.0944,-104.7364,11,3.3,ml,CH02
2012/06/13T19:33:33.77,37.2394,-104.6378,6,2.7,ml,CH04
2012/06/14T03:48:26.09,37.2309,-104.6065,10,2.7,ml,CH02
2012/09/16T23:15:28.27,37.0622,-104.9422,8,3,ml,CH02
2013/01/07T00:51:41.28,37.1168,-104.7515,5,2.7,ml,CH02
2014/01/21T09:15:25.75,37.2135,-104.6096,13,2.8,ml,CH02
2014/01/22T18:40:35.21,37.2434,-104.6143,10,2.7,ml,CH02
2014/04/16T16:03:45.59,37.0298,-104.9157,24,3.2,ml,CH02
2014/12/02T21:57:17.55,37.0491,-104.9427,10,3,ml,CH03
2014/12/27T08:23:22.16,36.9511,-104.9582,7,3,ml,CH03
2015/08/20T05:14:6.77,37.0691,-104.9989,10,4.2,mb,CH01
2016/02/06T23:09:8.95,37.0445,-104.9681,11,4.1,mb,CH01
2016/08/23T16:56:9.89,36.9726,-104.9752,13,3.9,Mwr,CH01
2016/12/23T19:31:10.91,36.7288,-104.9989,12,4.2,Mwr,CH01
2017/06/17T06:42:5.47,37.0294,-104.9723,10,3.5,Mwr,CH01
2017/09/10T08:34:41.08,37.017,-104.9738,12,3.7,Mwr,CH01
2017/10/10T23:31:43.59,37.019,-104.9814,14,3.4,Mwr,CH01
2017/12/20T04:41:38.72,37.3043,-104.8953,11,3.2,ml,CH01
2017/12/30T23:46:9.56,37.3251,-104.885,12,4,Mwr,CH01
2018/02/25T06:51:17.46,37.2051,-104.8479,12,3.5,Mwr,CH01
2018/08/24T06:56:51.50,36.974,-104.8778,13,3.6,Mwr,CH02
2006/08/20T12:47:9.00,38.2961,-119.2683,6.4,2.2,ml,CH01
2007/03/09T03:17:32.06,38.4366,-119.3571,7.7,4.7,mb,CH01
2007/03/09T04:33:44.16,38.429,-119.3565,6.6,,nomag,CH01
2007/09/28T02:12:36.55,38.787,-119.625,9,2.5,ml,CH01
2008/01/12T11:51:39.09,38.8373,-119.6286,9.4,2.8,ml,CH01
2010/03/24T02:22:3.15,38.8428,-119.3754,5.2,3.6,ml,CH01
2010/04/02T06:00:38.40,38.3734,-119.3812,7.4,,nomag,CH01
2011/11/21T09:39:3.73,38.5547,-119.5201,5.6,,nomag,CH01
2013/01/24T08:21:48.23,38.5545,-119.6143,8.8,,nomag,CH01
2013/01/24T23:25:51.02,38.5736,-119.6215,10.3,3.4,mb,CH01
2013/04/17T15:07:45.29,38.5625,-119.6208,10.2,3.2,ml,CH01
2013/09/24T14:13:30.15,38.6568,-119.4349,11.3,3,ml,CH01
2014/05/30T07:48:33.24,38.4089,-119.3741,6.3,,nomag,CH01
2014/10/18T17:59:53.19,38.6839,-119.4529,10.6,,nomag,CH01
2014/12/18T04:14:31.92,38.4374,-119.2649,9.3,3.3,ml,CH01
2015/01/06T09:56:57.18,38.4307,-119.2735,9.9,,nomag,CH01
2015/12/03T02:11:36.89,38.6155,-119.4003,9.8,,nomag,CH01
2017/06/06T22:45:25.55,38.7934,-119.6322,10.4,,nomag,CH01
2017/06/10T04:31:6.88,38.7898,-119.6357,11.6,,nomag,CH01
2019/11/22T14:39:33.37,38.3552,-119.2917,7.6,,nomag,CH01
2019/11/22T14:42:56.01,38.3556,-119.2917,7.8,,nomag,CH01
2021/07/08T22:49:47.97,38.5156,-119.4888,10.2,,nomag,CH01
2021/07/08T22:59:45.14,38.532,-119.4905,8,4.1,mb,CH01
2021/07/08T23:01:1.20,38.5395,-119.4928,7.8,,nomag,CH01
2021/07/08T23:33:40.73,38.4856,-119.5344,7.9,,nomag,CH01
2021/07/08T23:44:40.87,38.5583,-119.5199,8.4,,nomag,CH01
2021/07/08T23:47:43.28,38.5407,-119.5159,8.5,,nomag,CH01
2021/07/08T23:58:53.28,38.541,-119.5116,9.2,,nomag,CH01
2021/07/09T00:03:18.21,38.5439,-119.5129,7.8,,nomag,CH01
2021/07/09T00:05:21.53,38.4645,-119.4735,7.7,,nomag,CH01
2021/07/09T00:27:46.46,38.4865,-119.505,7.4,,nomag,CH01
2021/07/09T01:46:0.21,38.5136,-119.5221,7.6,4.3,mb,CH01
2021/07/09T05:04:18.11,38.5393,-119.4949,8.6,,nomag,CH01
2021/07/09T05:10:35.42,38.5425,-119.5228,8.4,,nomag,CH01
2021/07/09T05:43:55.05,38.5501,-119.5255,7.9,,nomag,CH01
2021/07/09T09:13:49.02,38.5494,-119.4565,4.9,,nomag,CH01
2021/07/10T01:21:0.82,38.5387,-119.5372,7.9,,nomag,CH01
2021/07/10T02:48:45.08,38.5057,-119.5231,7.9,,nomag,CH01
2021/07/14T03:46:14.27,38.5564,-119.4578,6.4,,nomag,CH01
2007/02/28T11:47:40.72,41.1434,-114.8505,11.9,3.4,mb,CH01
2007/02/28T14:46:9.48,41.1386,-114.8537,10.9,3.1,ml,CH01
2008/02/21T14:16:2.04,41.1406,-114.8689,11.3,5.8,Mwr,CH01
2008/02/21T14:20:50.79,41.1308,-114.9223,10.8,4.5,mb,CH02
2008/02/21T14:34:41.35,41.1356,-114.857,12.4,4.2,mb,CH01
2008/02/21T15:34:24.80,41.1258,-114.9156,10.4,3.7,mb,CH01
2008/02/21T18:55:50.55,41.1611,-114.9136,9.5,2.6,ml,CH01
2008/02/21T19:06:42.65,41.1262,-114.8953,9.8,2.7,ml,CH01
2008/02/21T19:10:20.91,41.1086,-114.9014,10.9,2.5,ml,CH01
2008/02/21T20:26:8.49,41.1477,-114.9318,9.3,2.7,ml,CH01
2008/02/21T20:33:19.20,41.1459,-114.9067,10,2.5,ml,CH01
2008/02/21T20:56:52.25,41.1617,-114.9395,8.2,2.6,ml,CH01
2008/02/21T21:35:50.16,41.1533,-114.9289,8.3,2.9,ml,CH01
2008/02/21T23:57:50.45,41.1414,-114.9197,9.5,4.6,mb,CH01
2008/02/22T00:02:51.03,41.1767,-114.9198,8.7,2.8,ml,CH01
2008/02/22T00:13:57.26,41.251,-114.8031,11.6,2.7,ml,CH01
2008/02/22T00:14:58.79,41.1344,-114.9237,9.3,2.8,ml,CH01
2008/02/22T01:50:4.58,41.1262,-114.9119,9.5,4,mb,CH01
2008/02/22T03:47:56.74,41.1594,-114.927,8.4,2.5,ml,CH01
2008/02/22T03:56:45.17,41.1011,-114.8992,10.6,2.5,ml,CH01
2008/02/22T07:59:13.33,41.1396,-114.9393,8.6,2.5,ml,CH01
2008/02/22T11:45:1.93,41.1484,-114.9316,7,2.6,ml,CH02
2008/02/22T19:22:29.36,41.1284,-114.8922,11,3.5,mb,CH01
2008/02/22T21:20:57.45,41.1572,-114.9134,8.9,2.5,ml,CH01
2008/02/22T23:27:44.61,41.1196,-114.9098,11.4,4.5,mb,CH01
2008/02/23T02:54:57.13,41.2771,-114.8654,11.9,2.5,ml,CH01
2008/02/24T17:46:22.04,41.1754,-114.9057,10.7,2.6,ml,CH01
2008/02/24T18:40:44.76,41.1597,-114.8447,12,2.5,ml,CH01
2008/02/25T19:01:36.24,41.1366,-114.8844,11,3.1,mb,CH01
2008/02/26T02:22:23.06,41.2322,-114.8482,10.3,2.9,ml,CH01
2008/02/26T02:48:45.15,41.276,-114.8607,10.9,2.5,ml,CH01
2008/02/26T03:47:13.91,41.28,-114.8634,11.4,2.8,ml,CH01
2008/02/26T20:46:44.88,41.2747,-114.8629,11.3,2.5,ml,CH01
2008/02/27T07:59:37.40,41.1918,-114.8412,10.9,4,mb,CH01
2008/02/28T14:02:15.87,41.1613,-114.9113,8.9,2.5,ml,CH01
2008/02/28T15:10:37.04,41.1446,-114.9224,8.4,3.7,mb,CH01
2008/02/29T21:19:24.84,41.2025,-114.8555,9.4,2.6,ml,CH01
2008/03/04T15:21:13.23,41.185,-114.8751,8.1,2.5,ml,CH01
2008/03/06T02:05:54.56,41.1924,-114.8782,8,2.7,ml,CH01
2008/03/13T08:47:32.03,41.1018,-114.8976,11.2,2.6,ml,CH01
2008/03/14T07:39:5.37,41.129,-114.9117,9,3.3,ml,CH01
2008/03/15T16:22:32.91,41.1266,-114.9118,10.7,3.7,ml,CH01
2008/03/30T13:32:18.10,41.1254,-114.9326,8.4,2.6,ml,CH01
2008/04/01T13:16:16.52,41.2194,-114.8324,11.5,4.3,mb,CH01
2008/04/22T20:40:8.64,41.2122,-114.8422,11.4,4.3,mb,CH01
2008/06/06T03:22:1.05,41.1165,-114.9186,9.5,2.6,ml,CH01
2008/07/09T00:46:39.96,41.1958,-114.839,11,2.6,ml,CH01
2008/08/12T10:58:45.09,41.1919,-114.8372,11.2,2.9,ml,CH01
2009/03/10T05:50:6.37,41.205,-114.8345,7.6,2.6,ml,CH02
1970/10/14T14:29:59.79,37.0703,-116.0022,0,5.5,mb,CH01
1970/12/18T15:30:0.16,37.1597,-116.0999,0,5.1,mb,CH01
1971/06/16T14:50:0.19,37.0423,-116.0114,0,,nomag,CH02
1971/06/23T15:30:0.14,37.0353,-116.0277,0,,nomag,CH01
1971/06/24T14:00:0.13,37.1415,-116.0592,0,4.9,mb,CH01
1971/07/08T13:59:59.95,37.11,-116.0508,0,5.5,mb,CH01
1971/08/18T14:00:0.03,37.0569,-116.0446,0,5.3,mb,CH01
1971/09/29T14:00:0.05,37.0307,-116.015,0,,nomag,CH01
1971/10/08T14:30:0.19,37.1136,-116.0371,0,,nomag,CH01
1972/04/19T16:32:0.47,37.1118,-116.0883,0,,nomag,CH02
1972/05/17T14:10:0.33,37.1132,-116.0816,0,,nomag,CH01
1972/05/19T16:59:59.96,37.0651,-116.008,0,,nomag,CH01
1972/09/21T15:29:59.98,37.0819,-116.0343,0,5.6,mb,CT01
1972/09/26T14:30:0.34,37.1219,-116.0752,0,4.1,mb,CT01
1972/12/21T20:15:0.17,37.1361,-116.0839,0,4.8,mb,CT01
1973/03/08T16:10:0.09,37.1007,-116.0231,0,5.3,mb,CT01
1973/04/25T22:25:0.16,37.0081,-116.0325,0,4.5,mb,CT02
1973/04/26T17:15:0.05,37.1212,-116.0544,0,5.6,mb,CT01
1973/06/28T19:15:12.53,37.143,-116.0905,0,4.9,mb,CT01
1978/11/18T19:00:0.01,37.1215,-116.0704,0,5.1,mb,CT01
1978/12/01T17:07:30.25,37.0288,-116.0197,0,,nomag,CT01
1979/02/08T19:59:59.84,37.0901,-116.0417,0,5.5,mb,CT01
1979/03/14T18:30:0.29,37.0299,-116.0412,0,4.4,mb,CT02
1979/05/11T16:00:0.34,36.9923,-116.0271,0,,nomag,CT01
1979/06/20T15:00:13.67,37.1066,-116.0163,0,4,mb,CT01
1979/06/28T14:44:0.13,37.1443,-116.0823,0,5,mb,CT01
1979/08/03T15:07:30.22,37.0741,-116.0809,0,4.6,mb,CT01
1979/08/08T14:59:59.99,37.0175,-116.012,0,4.9,mb,CT02
